config,run_id,file,group,kw_v2,faithfulness,context_recall,latency_sec,ingestion_success,timeout_rate,fallback_rate,p95_latency_sec
B_rule_single_route,1,인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp,central,,,,31.417389517992543,0.7808729989784581,0.2191270010215419,0.06879524012258503,33.35975158693196
C_rule_multi_route,1,인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp,central,,,,34.41738951799254,0.7399600736684193,0.26003992633158063,0.15370479115978966,36.35975158693196
A_single_pipeline,1,재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp,central,,,,30.32240020389503,0.7888087840898796,0.21119121591012038,0.06784294590921444,30.859751586931953
B_rule_single_route,1,재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp,central,,,,32.82240020389503,0.7558868742197563,0.24411312578024372,0.07179357509362924,33.35975158693196
C_rule_multi_route,1,재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp,central,,,,35.82240020389503,0.7120292295079,0.2879707704921,0.15705649245905198,36.35975158693196
A_single_pipeline,1,재단법인 한국장애인문화예술원_2024년 장애인문화예술정보시스템 이음.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,재단법인 한국장애인문화예술원_2024년 장애인문화예술정보시스템 이음.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,재단법인 한국장애인문화예술원_2024년 장애인문화예술정보시스템 이음.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,재단법인경기도일자리재단_2025년 통합접수시스템 운영.hwp,extreme,,,,35.87784849325809,0.6818344736532946,0.31816552634670536,0.06817986316160464,42.80049572376276
B_rule_single_route,1,재단법인경기도일자리재단_2025년 통합접수시스템 운영.hwp,extreme,,,,38.37784849325809,0.6398504581475497,0.3601495418524503,0.07321794502229403,46.25049572376276
C_rule_multi_route,1,재단법인경기도일자리재단_2025년 통합접수시스템 운영.hwp,extreme,,,,38.37784849325809,0.6398504581475497,0.3601495418524503,0.07321794502229403,46.25049572376276
A_single_pipeline,1,재단법인스포츠윤리센터_스포츠윤리센터 LMS(학습지원시스템) 기능개선.hwp,central,,,,30.92687709604705,0.778563086578819,0.221436913421181,0.06907242961054172,30.859751586931953
B_rule_single_route,1,재단법인스포츠윤리센터_스포츠윤리센터 LMS(학습지원시스템) 기능개선.hwp,central,,,,33.42687709604705,0.7445612170121212,0.2554387829878788,0.07315265395854545,33.35975158693196
C_rule_multi_route,1,재단법인스포츠윤리센터_스포츠윤리센터 LMS(학습지원시스템) 기능개선.hwp,central,,,,36.42687709604705,0.699477770963198,0.30052222903680204,0.15856266748441625,36.35975158693196
A_single_pipeline,1,재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,전북대학교_JST 공유대학(원) xAPI기반 LRS시스템 구축.hwp,central,,,,29.051765697659793,0.8092004761478292,0.19079952385217078,0.0653959428622605,30.859751586931953
B_rule_single_route,1,전북대학교_JST 공유대학(원) xAPI기반 LRS시스템 구축.hwp,central,,,,31.551765697659793,0.778565007110095,0.221434992889905,0.06907219914678861,33.35975158693196
C_rule_multi_route,1,전북대학교_JST 공유대학(원) xAPI기반 LRS시스템 구축.hwp,central,,,,34.55176569765979,0.737366093230009,0.26263390676999104,0.15401606881239893,36.35975158693196
A_single_pipeline,1,전북특별자치도 정읍시_정읍체육트레이닝센터 통합운영관리시스템 구.hwp,extreme,,,,34.60328792049184,0.7088223167693267,0.2911776832306733,0.06494132198768078,42.80049572376276
B_rule_single_route,1,전북특별자치도 정읍시_정읍체육트레이닝센터 통합운영관리시스템 구.hwp,extreme,,,,37.10328792049184,0.668668981009083,0.331331018990917,0.06975972227891003,46.25049572376276
C_rule_multi_route,1,전북특별자치도 정읍시_정읍체육트레이닝센터 통합운영관리시스템 구.hwp,extreme,,,,37.10328792049184,0.668668981009083,0.331331018990917,0.06975972227891003,46.25049572376276
A_single_pipeline,1,조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,중앙선거관리위원회_2025년도 행정정보시스템 위탁운영사업.hwp,extreme,,,,32.59239198676974,0.7485249583826576,0.2514750416173424,0.06017700499408109,42.80049572376276
B_rule_single_route,1,중앙선거관리위원회_2025년도 행정정보시스템 위탁운영사업.hwp,extreme,,,,35.09239198676974,0.7116191370880061,0.28838086291199394,0.06460570354943927,46.25049572376276
C_rule_multi_route,1,중앙선거관리위원회_2025년도 행정정보시스템 위탁운영사업.hwp,extreme,,,,35.09239198676974,0.7116191370880061,0.28838086291199394,0.06460570354943927,46.25049572376276
A_single_pipeline,1,축산물품질평가원_꿀 품질평가 전산시스템 기능개선 사업.hwp,extreme,,,,32.64558098498409,0.7475224305821375,0.25247756941786254,0.060297308330143504,42.80049572376276
B_rule_single_route,1,축산물품질평가원_꿀 품질평가 전산시스템 기능개선 사업.hwp,extreme,,,,35.14558098498409,0.7105263791993052,0.28947362080069483,0.06473683449608338,46.25049572376276
C_rule_multi_route,1,축산물품질평가원_꿀 품질평가 전산시스템 기능개선 사업.hwp,extreme,,,,35.14558098498409,0.7105263791993052,0.28947362080069483,0.06473683449608338,46.25049572376276
A_single_pipeline,1,축산물품질평가원_축산물이력관리시스템 개선(정보화 사업).hwp,central,,,,30.610620038827154,0.7839673797588057,0.21603262024119427,0.0684239144289433,30.859751586931953
B_rule_single_route,1,축산물품질평가원_축산물이력관리시스템 개선(정보화 사업).hwp,central,,,,33.11062003882716,0.750529445779714,0.249470554220286,0.07243646650643432,33.35975158693196
C_rule_multi_route,1,축산물품질평가원_축산물이력관리시스템 개선(정보화 사업).hwp,central,,,,36.11062003882716,0.7060835429703866,0.29391645702961344,0.15776997484355362,36.35975158693196
A_single_pipeline,1,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp,extreme,,,,32.07126621560542,0.7582068040621373,0.2417931959378627,0.05901518351254352,42.80049572376276
B_rule_single_route,1,파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp,extreme,,,,34.57126621560542,0.7221945228285238,0.27780547717147624,0.06333665726057715,46.25049572376276
C_rule_multi_route,1,파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp,extreme,,,,34.57126621560542,0.7221945228285238,0.27780547717147624,0.06333665726057715,46.25049572376276
A_single_pipeline,1,한국가스공사_[재공고]차세대 통합정보시스템(ERP) 구축.hwp,extreme,,,,34.389518557387056,0.7132145975946835,0.2867854024053164,0.06441424828863797,42.80049572376276
B_rule_single_route,1,한국가스공사_[재공고]차세대 통합정보시스템(ERP) 구축.hwp,extreme,,,,36.889518557387056,0.6733878635875171,0.3266121364124829,0.06919345636949793,46.25049572376276
C_rule_multi_route,1,한국가스공사_[재공고]차세대 통합정보시스템(ERP) 구축.hwp,extreme,,,,36.889518557387056,0.6733878635875171,0.3266121364124829,0.06919345636949793,46.25049572376276
A_single_pipeline,1,한국건강가정진흥원_2025년 아이돌봄인력 인적성 검사 정보시스템 운영.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국건강가정진흥원_2025년 아이돌봄인력 인적성 검사 정보시스템 운영.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국건강가정진흥원_2025년 아이돌봄인력 인적성 검사 정보시스템 운영.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국교육과정평가원_국가교육과정정보센터(NCIC) 시스템 운영 및 개선.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국교육과정평가원_국가교육과정정보센터(NCIC) 시스템 운영 및 개선.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국교육과정평가원_국가교육과정정보센터(NCIC) 시스템 운영 및 개선.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국농수산식품유통공사_농산물가격안정기금 정부예산회계연계시스템 .hwp,central,,,,28.78647666367289,0.8132628470663551,0.18673715293364493,0.0649084583520374,30.859751586931953
B_rule_single_route,1,한국농수산식품유통공사_농산물가격안정기금 정부예산회계연계시스템 .hwp,central,,,,31.28647666367289,0.7831048152838221,0.21689518471617783,0.06852742216594135,33.35975158693196
C_rule_multi_route,1,한국농수산식품유통공사_농산물가격안정기금 정부예산회계연계시스템 .hwp,central,,,,34.286476663672886,0.7424711636890315,0.25752883631096846,0.1534034603573162,36.35975158693196
A_single_pipeline,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp,central,,,,32.0669079911613,0.758286694070935,0.24171330592906498,0.07150559671148779,30.859751586931953
B_rule_single_route,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp,central,,,,34.5669079911613,0.7222819532406988,0.2777180467593012,0.07582616561111613,33.35975158693196
C_rule_multi_route,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp,central,,,,37.5669079911613,0.6749828210219146,0.3250171789780854,0.16150206147737026,36.35975158693196
A_single_pipeline,1,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국로봇산업진흥원_한국로봇산업진흥원 사업관리시스템 온라인평가 .hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국로봇산업진흥원_한국로봇산업진흥원 사업관리시스템 온라인평가 .hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국로봇산업진흥원_한국로봇산업진흥원 사업관리시스템 온라인평가 .hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국발명진흥회 입찰공고_2024년 건설기술에 관한 특허·실용신안 활용실.hwp,central,,,,29.373511906179154,0.8041833942765523,0.19581660572344775,0.06599799268681372,30.859751586931953
B_rule_single_route,1,한국발명진흥회 입찰공고_2024년 건설기술에 관한 특허·실용신안 활용실.hwp,central,,,,31.873511906179154,0.7729683747579863,0.22703162524201367,0.06974379502904163,33.35975158693196
C_rule_multi_route,1,한국발명진흥회 입찰공고_2024년 건설기술에 관한 특허·실용신안 활용실.hwp,central,,,,34.873511906179154,0.731087835324294,0.268912164675706,0.15476945976108472,36.35975158693196
A_single_pipeline,1,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp,central,,,,30.46828455787021,0.786368264852713,0.2136317351472869,0.06813580821767443,30.859751586931953
B_rule_single_route,1,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp,central,,,,32.96828455787021,0.7531849499563699,0.24681505004363014,0.07211780600523562,33.35975158693196
C_rule_multi_route,1,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp,central,,,,35.96828455787021,0.709028736274876,0.29097126372512405,0.15741655164701487,36.35975158693196
A_single_pipeline,1,한국보육진흥원_연차별 자율 품질관리 시스템 기능개선.hwp,central,,,,29.968356599946667,0.794646477587637,0.2053535224123631,0.06714242268948356,30.859751586931953
B_rule_single_route,1,한국보육진흥원_연차별 자율 품질관리 시스템 기능개선.hwp,central,,,,32.46835659994667,0.7623604308926605,0.23763956910733955,0.07101674829288074,33.35975158693196
C_rule_multi_route,1,한국보육진흥원_연차별 자율 품질관리 시스템 기능개선.hwp,central,,,,35.46835659994667,0.719233831466854,0.28076616853314595,0.1561919402239775,36.35975158693196
A_single_pipeline,1,한국사학진흥재단_대학재정정보시스템(기본재산 및 기채 사후관리) 고.hwp,extreme,,,,35.62520258236133,0.6872899262633023,0.31271007373669774,0.06752520884840373,42.80049572376276
B_rule_single_route,1,한국사학진흥재단_대학재정정보시스템(기본재산 및 기채 사후관리) 고.hwp,extreme,,,,38.12520258236133,0.6456516714469528,0.3543483285530472,0.07252179942636566,46.25049572376276
C_rule_multi_route,1,한국사학진흥재단_대학재정정보시스템(기본재산 및 기채 사후관리) 고.hwp,extreme,,,,38.12520258236133,0.6456516714469528,0.3543483285530472,0.07252179942636566,46.25049572376276
A_single_pipeline,1,한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp,extreme,,,,33.26609765946424,0.7356324496853595,0.2643675503146405,0.061724106037756854,42.80049572376276
B_rule_single_route,1,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp,extreme,,,,35.76609765946424,0.6975989464437391,0.30240105355626085,0.06628812642675129,46.25049572376276
C_rule_multi_route,1,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp,extreme,,,,35.76609765946424,0.6975989464437391,0.30240105355626085,0.06628812642675129,46.25049572376276
A_single_pipeline,1,한국산업인력공단_RFID기반 국가자격 시험 결과물 스마트 관리시스템 도.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,한국산업인력공단_RFID기반 국가자격 시험 결과물 스마트 관리시스템 도.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,한국산업인력공단_RFID기반 국가자격 시험 결과물 스마트 관리시스템 도.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,한국생산기술연구원_2세대 전자조달시스템  기반구축사업.hwp,central,,,,29.75455127078645,0.7981134538057268,0.2018865461942732,0.06672638554331278,30.859751586931953
B_rule_single_route,1,한국생산기술연구원_2세대 전자조달시스템  기반구축사업.hwp,central,,,,32.25455127078645,0.7662121255479059,0.23378787445209417,0.0705545449342513,33.35975158693196
C_rule_multi_route,1,한국생산기술연구원_2세대 전자조달시스템  기반구축사업.hwp,central,,,,35.25455127078645,0.7235310358945006,0.2764689641054994,0.15567627569265993,36.35975158693196
A_single_pipeline,1,한국생산기술연구원_EIP3.0 고압가스 안전관리 시스템 구축 용역.hwp,extreme,,,,34.31249520416454,0.7147874389077672,0.2852125610922328,0.06422550733106792,42.80049572376276
B_rule_single_route,1,한국생산기술연구원_EIP3.0 고압가스 안전관리 시스템 구축 용역.hwp,extreme,,,,36.81249520416454,0.6750796217136252,0.32492037828637477,0.06899044539436497,46.25049572376276
C_rule_multi_route,1,한국생산기술연구원_EIP3.0 고압가스 안전관리 시스템 구축 용역.hwp,extreme,,,,36.81249520416454,0.6750796217136252,0.32492037828637477,0.06899044539436497,46.25049572376276
A_single_pipeline,1,한국수자원공사_건설통합시스템(CMS) 고도화.hwp,central,,,,28.726838848424705,0.814166853456914,0.18583314654308603,0.06479997758517031,30.859751586931953
B_rule_single_route,1,한국수자원공사_건설통합시스템(CMS) 고도화.hwp,central,,,,31.226838848424705,0.7841160631338543,0.2158839368661457,0.06840607242393748,33.35975158693196
C_rule_multi_route,1,한국수자원공사_건설통합시스템(CMS) 고도화.hwp,central,,,,34.226838848424705,0.7436098349003509,0.25639016509964907,0.1532668198119579,36.35975158693196
A_single_pipeline,1,한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp,central,,,,28.796359304526725,0.8131127165025125,0.1868872834974875,0.0649264740196985,30.859751586931953
B_rule_single_route,1,한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp,central,,,,31.296359304526725,0.7829369100216217,0.2170630899783783,0.0685475707974054,33.35975158693196
C_rule_multi_route,1,한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp,central,,,,34.296359304526725,0.7422821546758975,0.2577178453241025,0.1534261414388923,36.35975158693196
A_single_pipeline,1,한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,extreme,,,,32.18749238431406,0.7560696488432276,0.2439303511567724,0.05927164213881268,42.80049572376276
B_rule_single_route,1,한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,extreme,,,,34.68749238431406,0.7198566707812077,0.28014332921879226,0.06361719950625506,46.25049572376276
C_rule_multi_route,1,한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,extreme,,,,34.68749238431406,0.7198566707812077,0.28014332921879226,0.06361719950625506,46.25049572376276
A_single_pipeline,1,한국연구재단_2024년 기초학문자료센터 시스템 운영 및 연구성과물 DB구.hwp,central,,,,28.915926075403608,0.8112889687524784,0.18871103124752164,0.0651453237497026,30.859751586931953
B_rule_single_route,1,한국연구재단_2024년 기초학문자료센터 시스템 운영 및 연구성과물 DB구.hwp,central,,,,31.415926075403608,0.7808980389677616,0.21910196103223845,0.0687922353238686,33.35975158693196
C_rule_multi_route,1,한국연구재단_2024년 기초학문자료센터 시스템 운영 및 연구성과물 DB구.hwp,central,,,,34.41592607540361,0.7399882321193477,0.2600117678806523,0.15370141214567826,36.35975158693196
A_single_pipeline,1,한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp,extreme,,,,32.66622384552162,0.7471326333811429,0.2528673666188571,0.060344083994262845,42.80049572376276
B_rule_single_route,1,한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp,extreme,,,,35.16622384552162,0.7101016151977046,0.2898983848022954,0.06478780617627544,46.25049572376276
C_rule_multi_route,1,한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp,extreme,,,,35.16622384552162,0.7101016151977046,0.2898983848022954,0.06478780617627544,46.25049572376276
A_single_pipeline,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,한국재정정보원_e나라도움 업무시스템 웹 접근성 컨설팅.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,한국재정정보원_e나라도움 업무시스템 웹 접근성 컨설팅.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,한국재정정보원_e나라도움 업무시스템 웹 접근성 컨설팅.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국지식재산보호원_IP-NAVI  해외지식재산센터 사업관리 시스템 기능개.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,한국지식재산보호원_IP-NAVI  해외지식재산센터 사업관리 시스템 기능개.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,한국지식재산보호원_IP-NAVI  해외지식재산센터 사업관리 시스템 기능개.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp,extreme,,,,35.31331077591361,0.6939537162516609,0.3060462837483391,0.06672555404980068,42.80049572376276
B_rule_single_route,1,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp,extreme,,,,37.81331077591361,0.6527544645335575,0.3472455354664426,0.0716694642559731,46.25049572376276
C_rule_multi_route,1,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp,extreme,,,,37.81331077591361,0.6527544645335575,0.3472455354664426,0.0716694642559731,46.25049572376276
A_single_pipeline,1,한국철도공사 (용역)_모바일오피스 시스템 고도화 용역(총체 및 1차).hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국철도공사 (용역)_모바일오피스 시스템 고도화 용역(총체 및 1차).hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,1,한국철도공사 (용역)_모바일오피스 시스템 고도화 용역(총체 및 1차).hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp,central,,,,30.859026049577427,0.7797306450494806,0.22026935495051933,0.06893232259406232,30.859751586931953
B_rule_single_route,1,한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp,central,,,,33.35902604957743,0.7458495320451086,0.2541504679548913,0.07299805615458696,33.35975158693196
C_rule_multi_route,1,한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp,central,,,,36.35902604957743,0.7009021251441738,0.2990978748558261,0.15839174498269912,36.35975158693196
A_single_pipeline,1,한국한의학연구원_통합정보시스템 고도화 용역.hwp,central,,,,29.223007214710673,0.8065425835731901,0.19345741642680991,0.06571488997121719,30.859751586931953
B_rule_single_route,1,한국한의학연구원_통합정보시스템 고도화 용역.hwp,central,,,,31.723007214710673,0.7755986996765707,0.22440130032342936,0.06942815603881153,33.35975158693196
C_rule_multi_route,1,한국한의학연구원_통합정보시스템 고도화 용역.hwp,central,,,,34.72300721471067,0.7340364228759279,0.26596357712407215,0.15441562925488866,36.35975158693196
A_single_pipeline,1,한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,1,한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
