config,run,doc_key,doc_type,question,ground_truth,answer,kw_v2,kw_v3,category,difficulty,n_retrieved,retrieval_time,generation_time,total_time,q_type,retry_count
ctx_basic,0,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),"광역상황실 설치 결정의 근거는 다음과 같습니다.

1) 정책·회의 결정 근거
- ""제4차 응급의료기본계획(‘23.3)과 응급의료긴급대책 당정협의(‘23.5)에 따라 광역응급의료상황실 설치 결정""

2) 현황·문제점 근거(설치 필요성)
- ""병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역""
- 전원 조정의 어려움 관련 통계·사례: ""중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)"" 및 ""응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정""
- 소방 중심 전원조정의 한계: ""‘12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중이나, 일선에서는 비 작동"" 및 그 원인으로 ""비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감""·""잦은 인사이동으로 인한 소방의 전문성 결여""
- 현장 진료 지연 문제: ""지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연""

따라서 위의 정책 결정(제4차 응급의료기본계획·당정협의)과 병원간 전원 실패·지연 및 소방 중심 전원조정의 한계 등의 현황·문제가 광역응급의료상황실 설치 근거가 됩니다.",0.5,0.6666666666666666,compliance,hard,15,1.3634264469146729,16.501585960388184,17.865012407302856,direct,0
ctx_basic,0,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),예약발매시스템 개량 ISMP 용역(한국철도공사) 사 업 비 : 470백만원 (VAT포함),1.0,1.0,budget,easy,15,0.8897895812988281,5.99990177154541,6.889691352844238,direct,0
ctx_basic,0,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,사업기간 : 체결일로부터 5개월,0.6666666666666666,0.6666666666666666,schedule,easy,15,0.7511050701141357,7.122453451156616,7.873558521270752,direct,0
ctx_basic,0,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","사업명: 예약발매시스템 개량 ISMP 용역
발주기관: 한국철도공사

추진배경:
1. ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하  
2. IT운영센터 신축, SR 시스템 분리  
3. MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재  
4. 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,0.8846153846153846,technical,medium,15,1.3044438362121582,10.91602087020874,12.220464706420898,list,0
ctx_basic,0,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),"예약발매시스템 개량 ISMP 용역의 제안서 평가방법은 문서 목차상 ""7. 제안안내사항""의 ""나. 제안서 평가 방법""(페이지 48)에 다루고 있습니다.",0.6,0.5,evaluation,medium,15,0.9331562519073486,13.673077583312988,14.606233835220335,direct,0
ctx_basic,0,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"문서 ""예약발매시스템 개량 ISMP 용역""의 ""라. 요구사항 상세내용 3. 보안 요구사항""의 ""가. 하자담보 책임기간""에 규정되어 있습니다.",0.3333333333333333,0.5,maintenance,hard,15,0.9538974761962892,13.577592611312866,14.531490087509155,location,0
ctx_basic,0,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","예약발매시스템 개량 ISMP 용역의 보안 준수사항에서 다루는 세부 항목은 다음과 같습니다.

1) 준수해야 할 지침(원문 그대로)
- ""국가정보보안 기본지침(국가정보원, 2021.11.)""  
- ""국가·공공기관 용역업체 보안관리 가이드라인(국가정보원, 2020.10.)""  
- ""개인정보의 안전성 확보조치 기준(개인정보보호위원회 고시 제2020-2호,2020.8.11.)""  
- ""발주사 관련 사규 (정보보안 업무규정 및 관련 지침 등)""

2) 보안정책·대책 수립 및 운영 요구사항 (SER-001 등)
- 사업기간 동안 법규 준수 및 변경 시 해당 법규 준수  
- 물리적·관리적·기술적 보안대책 수립·준수  
- 사업 수행 계획서에 ""자료‧장비‧네트워크 보안대책 및 누출금지 대상정보 관리 방안"" 등 보안관리 세부 계획 작성  
- 대표자 명의 ""보안서약서"" 제출(내부정보 보안관리 책임)  
- 용역 착수 시 별도 ""비밀유지계약"" 체결(비밀유지계약서 양식 이용)  
- 발주기관(한국철도공사)은 보안관리상태 점검 및 보안상 필요한 모든 지시 가능  
- 사업종료 후에도 한국철도공사의 승인 없이 외부 유출·누설 금지

3) 보안 관련 산출정보(원문)
- ""보안관리계획서, 보안서약서,인수인계대장, 반·출입 관리대장""

4) 보안 관련 대상정보 항목 목록(원문, 항목 1~11)
1. ""기관 소유 정보시스템의 내.외부IP주소 현황""  
2. ""세부 정보시스템 구성현황 및 정보통신망 구성도""  
3. ""사용자계정ᆞ비밀번호 등 정보시스템 접근권한 정보""  
4. ""정보통신망 취약점 분석·평가 결과물""  
5. ""용역사업 결과물 및 프로그램 소스코드""  
6. ""국가용 보안시스템 및 정보보호시스템 도입 현황""  
7. ""침입차단시스템ᆞ방지시스템(IPS)등 정보보호제품 및 라우터ᆞ스위치등 네트워크 장비 설정 정보""  
8. ""「공공기관의 정보공개에 관한 법률」제9조제1항에 따라 비공개 대상 정보로 분류된 기관의 내부문서""  
9. ""「개인정보보호법」제2조제1호의 개인정보""  
10. ""「보안업무규정」제4조의 비밀 및 동 시행규칙 제7조제3항의 대외비""  
11. ""그 밖에 각급기관의 장이 공개가 불가하다고 판단한 자료""

5) 인적 보안관리(SER-002)
- 인적자원에 대한 관리적 보안정책·지침 수립·적용 및 수시 보안진단  
- 착수 시: 사업 참여인원에 대해 ""보안서약서"" 제출  
- 수행 시: 주기/비주기적 자체 보안교육 실시(보안인식 강화)  
- 종료 시: 한국철도공사에서 받은 장비·서류·산출물 전량 반납·삭제, 대표자 명의 ""보안확약서"" 제출  
- 산출정보: ""보안관리계획서, 보안서약서, 보안확약서""

6) 원격지 개발 보안관리대책
- 프로젝트 사무실, 중요장비 설치장소에 대한 출입보안  
- 개인소유PC및 보조기억장치 반입·반출 통제  
- 생성문서는 별도 잠금장치가 된 곳에 보관하며, 안전한 방법에 따라 폐기  
- 문서의 보안등급 부여 및 차별화 된 권한관리 수행  
- 원격개발 관련 관리적·물리적·기술적 보안대책 제시(예: 침입방지, 자료보안기술, 휴대저장매체 통제 등)  
- 발주기관은 작업장소가 보안요구사항을 준수하지 못하면 거부 가능

7) 물적 보안관리(SER-003)
- 모든 산출물은 파일서버 또는 지정된 저장소에만 저장·관리(인터넷 웹하드, 웹메일 등 외부 저장·전송 금지)  
- 보안책임관 관할의 파일서버에 저장, 계정관리 및 접근권한 철저 관리  
- 보안 점검 주기적 실시 및 사업담당자 확인·개선조치 수용  
- PC 보안관리계획 수립, 백신 및 자료 유출방지 등 보안프로그램 운용  
- 서버 및 DB 접속정보는 제한된 권한 부여, 사용목적 종료 즉시 권한 해지  
- 문서·PC·네트워크 보안은 ""한국철도공사 보안업무규정"" 준수  
- 산출정보: ""보안관리계획서""

8) 보안 점검·취약점 개선 및 폐기·반납 의무
- 최종 산출물에 대해 ""정보보안전문가 또는 전문보안 점검도구""로 보안 취약점 점검, 개선 완료 후 결과 제출  
- 사업종료 시 정보보안담당자 입회하에 완전 폐기 또는 반납

9) 보안 위규 및 처분 기준(심각·중대) 예시
- 심각 위규 시: ""사업 참여 제한"", ""위규자 및 직속감독자 등 중징계"", ""재발 방지를 위한조치계획 제출"", ""위규자 대상 특별보안교육 실시""  
- 중대 위규 시도 유사 처치(위규자 및 직속감독자 등 중징계 등)

10) 보안서약서 주요 항목(원문 일부)
- 자료 반납, 지득 정보 본 사업 제안목적 외 사용 금지, 정보 유출 절대 금지, 보안 위규 시 관련 법규에 따른 모든 조치와 손해배상 감수  
- ""서약자의 개인정보(성명, 주민등록번호)는 ... 수집되며, 수집된 개인정보는 3년 동안 보관됨.""  
- 동의 거부 시 자료 열람 불가(※동의하지 않을 경우, 업무수행 불가)  
(문구: ""보 안 서 약 서(자 료 열 람 용)"" 및 서약서 항목 1~6)

요약하면, 예약발매시스템 개량 ISMP 용역의 보안 준수사항은 법·지침 준수, 물리·관리·기술적 보안대책 수립·운영, 인적·물적·원격개발 보안관리, 대상정보(내·외부IP, 구성도, 계정·비밀번호, 취약점분석, 소스코드, 보안장비 설정, 비공개문서, 개인정보 등) 보호, 보안점검·취약점 개선 및 엄격한 위규처리(징계·위약금 등)를 포함합니다.",0.5789473684210527,0.7368421052631579,security,hard,15,1.436368465423584,45.768738985061646,47.20510745048523,list,0
ctx_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","□ 사 업 명 : 스포츠윤리센터 LMS(학습지원시스템) 기능개선
□ 수요기관 : 스포츠윤리센터
□ 소요예산 : 금 46,445,000원(부가가치세 포함)",1.0,1.0,budget,easy,15,1.4898157119750977,5.81023907661438,7.300054788589477,direct,0
ctx_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,□ 사업기간 : 계약 후 150일,1.0,1.0,schedule,easy,15,1.2012765407562256,4.020043134689331,5.221319675445557,direct,0
ctx_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선의 추진배경 및 필요성은?,"학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요, 현장교육 확대에 따라 자동화 강사파견 시스템 개발, 교육등록 체계·통계 등 현행 기능의 고도화 필요, 학습자 편의성·접근성 향상을 위한 LMS 기능개선","사업명 : 스포츠윤리센터 LMS(학습지원시스템) 기능개선  
수요기관 : 스포츠윤리센터

추진배경 및 필요성:
□ 학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요  
□ 현장교육 확대에 따라 자동화 강사파견 시스템 개발  
□ 교육등록 체계·통계 등 현행 기능의 고도화 필요  
□ 학습자 편의성·접근성 향상을 위한 LMS(학습지원시스템) 기능개선",0.896551724137931,1.0,technical,medium,15,1.2249183654785156,15.806656122207642,17.031574487686157,list,0
ctx_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 수요기관과 담당부서는?,수요기관은 스포츠윤리센터이며 담당부서는 정책실 교육정책팀,"수요기관: 스포츠윤리센터  
담당부서: 정책실(교육정책팀) (문의처: 스포츠윤리센터 교육정책팀, 담당자: 김규동)",0.4,1.0,general,easy,15,1.606457233428955,7.360978364944458,8.967435598373413,direct,0
ctx_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 사업추진방식은?,제한경쟁입찰(협상에 의한 계약),사업추진방식 : 제한경쟁입찰(협상에 의한 계약),1.0,1.0,procurement,medium,15,1.589127779006958,5.299015522003174,6.888143301010132,direct,0
ctx_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,"문서에서 “스포츠윤리센터 LMS(학습지원시스템) 기능개선”의 제안서 평가방식과 평가기준은 VII장(제안서 평가방법)에 다루어져 있으며, 상세 내용은 4. 상세 요구사항의 “사. 프로젝트관리 요구사항(Project Management Requirement) - 제안서 평가방식·제안서 기술평가 기준·협상 적격자 선정방법 및 절차”에 수록되어 있습니다.",0.5,0.6923076923076923,evaluation,hard,15,1.2859065532684326,19.97255802154541,21.258464574813843,location,0
ctx_bm25_ko,0,doc_A,text_only,본 사업의 사업명은 무엇인가?,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,"본 사업의 사업명은 ""수협중앙회 수산물 사이버직매장 시스템 재구축 ISMP 수립""입니다.",0.6666666666666666,0.6666666666666666,general,easy,15,1.6160600185394287,4.643737077713013,6.259797096252441,direct,0
ctx_bm25_ko,0,doc_A,text_only,사업기간은 어떻게 되는가?,계약일로부터 4월(120일),"문맥에 따라 사업기간이 여러 군데에 표기되어 있습니다.

- 現 수산물 사이버직매장 구축 개요: ""사업기간 : 1단계(‘14. 6월 ~ ‘15. 5월), 2단계(‘15. 6월 ~ ‘15. 12월)"".  
- (일부 섹션) 계약 기준: ""사업기간 : 계약일로부터 4개월"".  
- 추진일정(단계별 전체 일정): ""계 | 14개월""이며 세부는 ""1단계 | ‘24. 6.~’24.10(4개월)"", ""2단계 | ‘24.12~’25.10(10개월)"", ""감리 | ‘24.12~’25.10"".",0.5,0.3333333333333333,schedule,easy,15,1.6146998405456543,14.42524242401123,16.039942264556885,list,0
ctx_bm25_ko,0,doc_A,text_only,사업예산은 얼마인가?,300백만원(V.A.T. 포함),□ 사업예산 : 300백만원(V.A.T. 포함),1.0,1.0,budget,easy,15,1.9919407367706297,5.186537742614746,7.178478479385376,direct,0
ctx_bm25_ko,0,doc_A,text_only,입찰방식 및 계약방법은 무엇인가?,제한경쟁입찰(협상에 의한 계약),"입찰방식 및 방법은 ""제한경쟁입찰(협상에 의한 계약)""입니다.",1.0,1.0,procurement,easy,15,1.8277645111083984,6.254472017288208,8.082236528396606,direct,0
ctx_bm25_ko,0,doc_A,text_only,現 수산물 사이버직매장 시스템의 주요 문제점은 무엇인가?,"시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계, 보안정책 과다 적용 및 스위치 대역폭 부족, SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생","현 수산물 사이버직매장 시스템의 주요 문제점은 다음과 같습니다.

- ""現 시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계""  
  - ""H/W(Server, Storage, 네트워크 장비 등), SW(OS, DBMS등)의 내용연수 경과 및 EOS(End Of Service) 상태""

- ""신용(금융)사업 네트워크 환경을 공유함으로써 발생하는 보안정책 과다 적용 및 스위치 대역폭* 부족 문제에 대한 개선 필요""  
  - ""* 스위치 대역폭은 1GB이며, 실가능 대역폭은 300MB 수준""

- ""SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생""

- 플랫폼·운영 측면 문제  
  - ""B2C, B2B 각 채널의 분절적 운영으로 단순·반복 업무 과다발생에 따른 업무효율 저하""  
  - 채널별 문제: ""Sh인스토어, 기프트몰, 임직원복지몰 등 채널별 경쟁력 확보를 위한 운영방식 및 업무 프로세스 재검토 필요""  
  - ""다양한 디지털 마케팅 기술 활용 불가로 고객 증대 및 유지 한계"" 및 판매자 편의(입점·마케팅·판매·정산) 미흡

- 데이터 구조·관리 문제  
  - ""수산통합 온라인 플랫폼의 데이터 시스템 구조 문제로 인해 발생하는문제의 현황 분석"" 필요(데이터 구조 검증 및 개선방안 요구)

(출처: 수협중앙회 수산물 사이버직매장 재구축 ISMP수립 문서 내용)",0.9166666666666666,1.0,technical,medium,15,1.102879762649536,20.64799404144287,21.750873804092407,list,0
ctx_bm25_ko,0,doc_A,text_only,기존 수산물 사이버직매장 총 사업비와 추진 단계는 어떻게 되었는가?,"총 사업비 2,996백만원(자담 50%, 국고보조 50%), 1단계('14.6월~'15.5월)와 2단계('15.6월~'15.12월)로 추진","문맥상 기존 내용은 다음과 같습니다.

- 現 수산물 사이버직매장 구축 개요  
  ○ 사업기간 : 1단계(‘14. 6월 ~ ‘15. 5월), 2단계(‘15. 6월 ~ ‘15. 12월)  
  ○ 총 사업비 : 2,996백만원(자담 50%, 국고보조 50%)",0.5,0.7272727272727273,budget,medium,15,1.3576455116271973,10.40498399734497,11.762629508972168,list,0
ctx_bm25_ko,0,doc_B,table_simple,국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 사업기간은?,계약체결일 ~ 2024.11.15.(금),"국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 사업기간은 ""계약체결일~ 2024.11.15.(금)"" 입니다.",1.0,1.0,schedule,easy,15,1.3060200214385986,13.434866666793823,14.740886688232422,direct,0
ctx_bm25_ko,0,doc_B,table_simple,NCIC 사업의 사업금액은 얼마인가?,"50,000,000원 (VAT 포함)","국가교육과정정보센터(NCIC)시스템 운영 및 개선의 사업금액은 50,000,000원 (VAT포함)입니다.",1.0,1.0,budget,easy,15,1.4999289512634275,5.82103705406189,7.320966005325317,direct,0
ctx_bm25_ko,0,doc_B,table_simple,NCIC 사업에서 고도화 내용으로 요구하는 항목들은 무엇인가?,"국가교육과정 관련 정보의 표준화 및 체계화, 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편, 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축, 사용자 로그인 및 관리 기능 신규 개발, 접속자 통계 기록 및 데이터 추출 기능 신규 개발","고도화 내용:
1 현재 탑재되어 있는 국가교육과정 관련 정보의 표준화 및 체계화
2 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편
3 현행 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축
4 사용자 로그인 및 관리 기능 신규 개발
5 국가교육과정정보센터 접속자 통계 기록 및 데이터 추출 기능 신규 개발",0.8823529411764706,1.0,technical,medium,15,1.4971940517425537,7.668801784515381,9.165995836257936,list,0
ctx_bm25_ko,0,doc_B,table_simple,NCIC 사업의 유지보수 내용은 무엇인가?,"웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등), 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)","국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 유지보수 내용은 다음과 같습니다.

1) 문서상의 유지보수 내용(원문)
- ""웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등)""
- ""사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)""

2) 관련 요구사항(원문 인용)
- PSR-001 요구사항명: ""하자보수 및 유지관리""
  - 세부내용(원문 중 주요항목): ""사업자는 본 사업 완료 후 개발 시스템의 지속적인 발전 및 안정성 있게 유지되도록 하기 위한 세부 유지 관리 계획을 제시하여야 함"", ""보수 및 하자보수 기간은 최종 검수완료 후 1년으로 함"", ""하자담보책임기간은 사업을 종료한 날부터 1년 이내의 범위에서 발생한 하자에 대하여 담보책임이 있다."", ""하자보수 지원은 공무원 근무시간을 기준으로 하되 주관기관의 요구가 있을 경우 근무시간 및 휴일에 관계없이 지원하여야 함""

- MAR-001 요구사항명: ""국가교육과정정보센터(NCIC)운영 및 지원""
  - 세부내용(원문 중 항목): ""NCIC소개 및 공지사항, 게시판 관리 등 홈페이지 운영 지원"", ""홈페이지 내 자료 관리 지원"", ""서비스 운영에 따른 데이터 및 통계자료 보고"", ""서비스 품질 수준 관리"", ""관리자 요구에 따른 각종 자료 추출 지원""

위 항목들이 본 사업에서 요구되는 유지보수 및 운영지원의 주요 내용입니다.",0.9473684210526316,1.0,technical,medium,15,1.3652904033660889,18.536819219589237,19.90210962295532,list,0
ctx_bm25_ko,0,doc_B,table_simple,NCIC 사업의 추진 목표는 무엇인가?,국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,"국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 추진 목표는 ""국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련""입니다.",1.0,1.0,general,easy,15,1.173891544342041,5.845571517944336,7.019463062286377,direct,0
ctx_bm25_ko,0,doc_B,table_simple,NCIC 사업의 관련 법규는 무엇인가?,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,"사 업 명 : 국가교육과정정보센터(NCIC)시스템 운영 및 개선
관련법규 : 국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2",1.0,1.0,compliance,hard,15,1.345461368560791,8.25667119026184,9.602132558822632,direct,0
ctx_bm25_ko,0,doc_C,table_complex,차세대 응급의료 상황관리시스템 구축 사업의 사업예산은 얼마인가?,"금일십사억원정(￦1,400,000,000원, VAT 포함)","사업명: 2024년도 차세대 응급의료 상황관리시스템 구축  
주관기관: 국립중앙의료원  
사업예산: 금일십사억원정 (₩1,400,000,000원, VAT포함)",0.5,1.0,budget,easy,15,0.7384936809539795,12.360329866409302,13.09882354736328,direct,0
ctx_bm25_ko,0,doc_C,table_complex,차세대 응급의료 상황관리시스템의 사업기간은?,계약일로부터 2024년 12월 31일까지,나. 사업기간 : 계약일로부터 2024년 12월 31일까지,1.0,1.0,schedule,easy,15,0.8236789703369141,4.17291259765625,4.996591567993164,direct,0
ctx_bm25_ko,0,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","사업명: ""2024년도 차세대 응급의료 상황관리시스템 구축""

전원(병원간 이송) 관련 주요 문제점(문맥 근거):
- 전원이 현 응급의료에서 가장 취약한 영역임: ""병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역""
- 중증응급환자 상당수가 전원 대상임: ""응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정""
- 수용병원 결정을 위해 다수 재시도가 필요함: ""평균 9.3개의 의료기관에 전원의뢰"" (‘22년 중앙응급의료상황실 자료)
- 전원 섭외 지연으로 현장·병원 내 진료 지연 발생: ""지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연""
- 소방 중심 전원조정의 한계: ""‘12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중이나, 일선에서는 비 작동"" 및 비의료조직인 소방에 대한 ""정서적 거부감""과 ""잦은 인사이동으로 인한 소방의 전문성 결여""

(상기 내용은 제시된 문맥의 해당 문구를 인용·요약한 것입니다.)",0.7777777777777778,0.8888888888888888,technical,medium,15,2.179131269454956,16.75889801979065,18.938029289245605,list,0
ctx_bm25_ko,0,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,"예산코드는 ""29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실""입니다.",1.0,1.0,budget,hard,15,1.4387938976287842,3.343221664428711,4.782015562057495,direct,0
ctx_bm25_ko,0,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,문서에 “※ ‘18년 재난응급의료상황 접수시스템 최초 구축” 및 “전원 및 재난 시 사용할 수 있는 응급의료 상황접수시스템을 구축('18)”라고 되어 있으므로 최초 구축시기는 ‘18년(2018년)입니다.,0.6,0.8,schedule,medium,15,0.8639304637908936,10.240864753723145,11.104795217514038,direct,0
ctx_bm25_ko,0,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),"근거는 문맥에 따르면 ""제4차 응급의료기본계획(‘23.3)""과 ""응급의료긴급대책 당정협의(‘23.5)""에 따라 ""광역응급의료상황실 설치 결정""된 점입니다. 

또한 결정 배경으로는 문서의 관련 내용들인 ""병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역"", ""중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)"", 및 ""‘12년 응급상담의 119 이전 이후, 소방 중심 전원조정의 한계, 중앙·광역상황실 신설에 따른 시스템 고도화 필요성"" 등이 근거로 제시되어 있습니다.",0.5,0.6666666666666666,compliance,hard,15,1.254131317138672,16.0039222240448,17.25805354118347,direct,0
ctx_bm25_ko,0,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),사 업 명 : 예약발매시스템 개량 ISMP 용역 / 발주기관 : 한국철도공사 / 사 업 비 : 470백만원 (VAT포함).,1.0,1.0,budget,easy,15,0.7968361377716064,10.260897159576416,11.057733297348022,direct,0
ctx_bm25_ko,0,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,"사업기간은 ""체결일로부터 5개월""입니다.",0.6666666666666666,0.6666666666666666,schedule,easy,15,1.1025702953338623,6.471884250640869,7.5744545459747314,direct,0
ctx_bm25_ko,0,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","사업명: 예약발매시스템 개량 ISMP 용역  
발주기관: 한국철도공사

나. 추진배경(문맥 원문)
1. (배경) 1 ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하  
2. IT운영센터 신축, SR 시스템 분리  
3. MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재  
4. 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,0.8846153846153846,technical,medium,15,1.5296571254730225,12.366923809051514,13.896580934524536,list,0
ctx_bm25_ko,0,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),"문서 ""예약발매시스템 개량 ISMP 용역""의 제안서 평가방법은 목차상의 ""7. 제안안내사항"" 장의 ""나. 제안서 평가 방법(48)""에서 다루고 있습니다.",0.6,0.5,evaluation,medium,15,1.0150952339172363,19.65101528167725,20.66611051559448,direct,0
ctx_bm25_ko,0,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"'예약발매시스템 개량 ISMP 용역' 문서의 ""라. 요구사항 상세내용 3. 보안 요구사항""의 ""가. 하자담보 책임기간""에 규정되어 있습니다. (목차에도 ""9. 기타 사항72가. 하자담보 책임기간72"" 및 별지 제10호 서식의 ""제13조(하자담보책임)""으로 관련 규정이 명시되어 있습니다.)",0.5,0.6666666666666666,maintenance,hard,15,1.1257894039154053,11.667229175567629,12.793018579483032,location,0
