config,run,doc_key,doc_type,question,ground_truth,answer,kw_v2,chunk_size,pool_size,alpha,category,difficulty,n_retrieved,retrieval_time,generation_time,total_time,timeout
c500,0,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,"제안서 평가방식과 평가기준은 ""VII. 제안서 평가방법""에서 다룹니다.",0.2857142857142857,500,50,0.7,evaluation,hard,15,2.422252655029297,10.045788049697876,12.468040704727173,False
c800,0,doc_A,text_only,본 사업의 사업명은 무엇인가?,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,수협중앙회 수산물 사이버 직매장 시스템 재구축ISMP수립 용역,0.8333333333333334,800,50,0.7,general,easy,15,1.6808793544769287,5.984074831008911,7.66495418548584,False
c800,0,doc_A,text_only,사업기간은 어떻게 되는가?,계약일로부터 4월(120일),계약일로부터 4개월,0.5,800,50,0.7,schedule,easy,15,1.6759533882141113,8.562316656112671,10.238270044326782,False
c800,0,doc_A,text_only,사업예산은 얼마인가?,300백만원(V.A.T. 포함),"사업예산은 ""4,800 내외""입니다.",0.0,800,50,0.7,budget,easy,15,1.6950881481170654,8.396558046340942,10.091646194458008,False
c800,0,doc_A,text_only,입찰방식 및 계약방법은 무엇인가?,제한경쟁입찰(협상에 의한 계약),입찰방식 및 방법 : 제한경쟁입찰(협상에 의한 계약),1.0,800,50,0.7,procurement,easy,15,1.6520953178405762,4.506109237670898,6.158204555511475,False
c800,0,doc_A,text_only,現 수산물 사이버직매장 시스템의 주요 문제점은 무엇인가?,"시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계, 보안정책 과다 적용 및 스위치 대역폭 부족, SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생","- ""現 시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계"" — ""수산물 사이버직매장 시스템을 구성하는 H/W(Server, Storage, 네트워크 장비 등), SW(OS, DBMS등)의 내용연수 경과 및 EOS(End Of Service) 상태""  
- ""신용(금융)사업 네트워크 환경을 공유함으로써 발생하는 보안정책 과다 적용 및 스위치 대역폭* 부족 문제"" — ""스위치 대역폭은 1GB이며, 실가능 대역폭은 300MB 수준""  
- ""SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생""  
- 플랫폼 사용자 관점의 문제: ""최신 디지털 기술을 앞세운 온라인 유통 플랫폼의 등장으로 더욱 편하고 빠른 온라인 쇼핑 환경에 대한 기대치 상승"", 운영자 측의 ""이용자 확대에 따른 서비스 운영방식 개선 등 수요자의 요구에 신속한 대응을 위한 업무 프로세스 재설계 필요"" 및 ""B2C, B2B 각 채널의 분절적 운영으로 단순·반복 업무 과다발생에 따른 업무효율 저하"", ""Sh인스토어, 기프트몰, 임직원복지몰 등 채널별 경쟁력 확보를 위한 운영방식 및 업무 프로세스 재검토 필요"", ""다양한 디지털 마케팅 기술 활용 불가로 고객 증대 및 유지 한계""  
- 판매자 관점의 문제: ""플랫폼 입점부터 상품 마케팅·판매·정산이 용이한 이커머스플랫폼에 대한 선호도 증가"" 및 ""산재적으로 개별 운영하는 회원조합 온라인몰에 대한 통합 방안 필요""",0.9166666666666666,800,50,0.7,technical,medium,15,1.9927098751068115,16.554068088531494,18.546777963638306,False
c800,0,doc_A,text_only,기존 수산물 사이버직매장 총 사업비와 추진 단계는 어떻게 되었는가?,"총 사업비 2,996백만원(자담 50%, 국고보조 50%), 1단계('14.6월~'15.5월)와 2단계('15.6월~'15.12월)로 추진","기존 수산물 사이버직매장은
총 사업비 : 2,996백만원(자담 50%, 국고보조 50%)
사업기간 : 1단계(‘14. 6월 ~ ‘15. 5월), 2단계(‘15. 6월 ~ ‘15. 12월)",0.5,800,50,0.7,budget,medium,15,1.9618113040924072,7.805964708328247,9.767776012420654,False
c800,0,doc_B,table_simple,국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 사업기간은?,계약체결일 ~ 2024.11.15.(금),사업기간 : 계약체결일~ 2024.11.15.(금),1.0,800,50,0.7,schedule,easy,15,1.7702500820159912,6.712922811508179,8.48317289352417,False
c800,0,doc_B,table_simple,NCIC 사업의 사업금액은 얼마인가?,"50,000,000원 (VAT 포함)","50,000,000원 (VAT포함)",1.0,800,50,0.7,budget,easy,15,1.9880261421203613,6.035200357437134,8.023226499557495,False
c800,0,doc_B,table_simple,NCIC 사업에서 고도화 내용으로 요구하는 항목들은 무엇인가?,"국가교육과정 관련 정보의 표준화 및 체계화, 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편, 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축, 사용자 로그인 및 관리 기능 신규 개발, 접속자 통계 기록 및 데이터 추출 기능 신규 개발","ᆞ 고도화 내용
1 현재 탑재되어 있는 국가교육과정 관련 정보의 표준화 및 체계화
2 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편
3 현행 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축
4 사용자 로그인 및 관리 기능 신규 개발
5 국가교육과정정보센터 접속자 통계 기록 및 데이터 추출 기능 신규 개발",0.8823529411764706,800,50,0.7,technical,medium,15,1.8728063106536865,12.760925531387329,14.633731842041016,False
c800,0,doc_B,table_simple,NCIC 사업의 유지보수 내용은 무엇인가?,"웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등), 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)","웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등)
사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)",0.9473684210526315,800,50,0.7,technical,medium,15,1.8425304889678955,7.2626307010650635,9.105161190032959,False
c800,0,doc_B,table_simple,NCIC 사업의 추진 목표는 무엇인가?,국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,❍ 추진 목표: 국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,1.0,800,50,0.7,general,easy,15,1.7942304611206055,6.444139242172241,8.238369703292847,False
c800,0,doc_B,table_simple,NCIC 사업의 관련 법규는 무엇인가?,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,1.0,800,50,0.7,compliance,hard,15,1.8867852687835693,6.247175455093384,8.133960723876953,False
c800,0,doc_C,table_complex,차세대 응급의료 상황관리시스템 구축 사업의 사업예산은 얼마인가?,"금일십사억원정(￦1,400,000,000원, VAT 포함)","다. 사업예산 : 금일십사억원정 (₩1,400,000,000원, VAT포함)",0.5,800,50,0.7,budget,easy,15,1.861903429031372,5.344372749328613,7.206276178359985,False
c800,0,doc_C,table_complex,차세대 응급의료 상황관리시스템의 사업기간은?,계약일로부터 2024년 12월 31일까지,계약일로부터 2024년 12월 31일까지,1.0,800,50,0.7,schedule,easy,15,1.9476583003997803,6.360975027084351,8.30863332748413,False
c800,0,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","문맥에 따르면 전원(병원간 이송) 관련 문제점은 다음과 같습니다.

- 병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역  
- 응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정  
- 중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)  
- 지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연  
- ‘12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중이나, 일선에서는 비 작동  
  - 비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감  
  - 잦은 인사이동으로 인한 소방의 전문성 결여",0.8888888888888888,800,50,0.7,technical,medium,15,2.0818088054656982,20.069812297821045,22.151621103286743,False
c800,0,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,1.0,800,50,0.7,budget,hard,15,1.6210768222808838,4.188392639160156,5.80946946144104,False
c800,0,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,‘18년 재난응급의료상황 접수시스템 최초 구축,0.6,800,50,0.7,schedule,medium,15,1.9918923377990723,7.765179395675659,9.757071733474731,False
c800,0,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),제4차 응급의료기본계획(‘23.3)과 응급의료긴급대책 당정협의(‘23.5)에 따라 광역응급의료상황실 설치 결정,0.5,800,50,0.7,compliance,hard,15,1.834397792816162,12.126211643218994,13.960609436035156,False
c800,0,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),사 업 비 : 470백만원 (VAT포함),1.0,800,50,0.7,budget,easy,15,2.0642507076263428,7.316585302352905,9.380836009979248,False
c800,0,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,"예약발매시스템 개량 ISMP 용역의 사업기간은 ""체결일로부터 5개월 이내""입니다.",1.0,800,50,0.7,schedule,easy,15,2.0270450115203857,7.770516395568848,9.797561407089233,False
c800,0,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","(배경) 1 ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하 2 IT운영센터 신축, SR 시스템 분리 3 MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재 4 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,800,50,0.7,technical,medium,15,2.029343843460083,11.358445644378662,13.387789487838745,False
c800,0,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),"제안안내사항의 ""나. 제안서 평가 방법"" 장에서 다루고 있다.",0.7,800,50,0.7,evaluation,medium,15,1.8928523063659668,19.186476945877075,21.079329252243042,False
c800,0,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),9. 기타 사항 72가. 하자담보 책임기간,0.5,800,50,0.7,maintenance,hard,15,2.1222684383392334,8.738974809646606,10.86124324798584,False
c800,0,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","1. 기관 소유 정보시스템의 내.외부IP주소 현황
2. 세부 정보시스템 구성현황 및 정보통신망 구성도
3. 사용자계정ᆞ비밀번호 등 정보시스템 접근권한 정보
4. 정보통신망 취약점 분석·평가 결과물
5. 용역사업 결과물 및 프로그램 소스코드
6. 국가용 보안시스템 및 정보보호시스템 도입 현황
7. 침입차단시스템ᆞ방지시스템(IPS)등 정보보호제품 및 라우터ᆞ스위치등 네트워크 장비 설정 정보
8. 「공공기관의 정보공개에 관한 법률」제9조제1항에 따라 비공개 대상 정보로 분류된 기관의 내부문서
9. 「개인정보보호법」제2조제1호의 개인정보
10. 「보안업무규정」제4조의 비밀 및 동 시행규칙 제7조제3항의 대외비
11. 그 밖에 각급기관의 장이 공개가 불가하다고 판단한 자료",0.05263157894736842,800,50,0.7,security,hard,15,2.308724880218506,16.561368703842163,18.87009358406067,False
c800,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","금 46,445,000원(부가가치세 포함)",1.0,800,50,0.7,budget,easy,15,2.3981919288635254,3.9774422645568848,6.37563419342041,False
c800,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,□ 사업기간 : 계약 후 150일,1.0,800,50,0.7,schedule,easy,15,2.779623508453369,4.021979093551636,6.801602602005005,False
c800,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선의 추진배경 및 필요성은?,"학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요, 현장교육 확대에 따라 자동화 강사파견 시스템 개발, 교육등록 체계·통계 등 현행 기능의 고도화 필요, 학습자 편의성·접근성 향상을 위한 LMS 기능개선","스포츠윤리센터 LMS(학습지원시스템) 기능개선의 추진배경 및 필요성은?

- 학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요
- 현장교육 확대에 따라 자동화 강사파견 시스템 개발
- 교육등록 체계·통계 등 현행 기능의 고도화 필요
- 학습자 편의성·접근성 향상을 위한 LMS(학습지원시스템) 기능개선",0.896551724137931,800,50,0.7,technical,medium,15,1.8850271701812744,9.625433683395386,11.51046085357666,False
c800,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 수요기관과 담당부서는?,수요기관은 스포츠윤리센터이며 담당부서는 정책실 교육정책팀,"수요기관 : 스포츠윤리센터  
담당부서 : 스포츠윤리센터 교육정책팀",0.2,800,50,0.7,general,easy,15,2.5826663970947266,6.148154020309448,8.730820417404175,False
c800,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 사업추진방식은?,제한경쟁입찰(협상에 의한 계약),제한경쟁입찰(협상에 의한 계약),1.0,800,50,0.7,procurement,medium,15,2.498805284500122,5.268136739730835,7.766942024230957,False
c800,0,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,VII. 제안서 평가방법에서 다룹니다.,0.35714285714285715,800,50,0.7,evaluation,hard,15,2.6824684143066406,10.110374450683594,12.792842864990234,False
c500_p100,0,doc_A,text_only,본 사업의 사업명은 무엇인가?,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,1.0,500,100,0.7,general,easy,15,2.7230942249298096,6.6531383991241455,9.376232624053955,False
c500_p100,0,doc_A,text_only,사업기간은 어떻게 되는가?,계약일로부터 4월(120일),□ 사업기간 : 계약일로부터 4월(120일) * 사업기간은 협의에 의해 조정할 수 있음,1.0,500,100,0.7,schedule,easy,15,2.800480604171753,7.325249195098877,10.12572979927063,False
c500_p100,0,doc_A,text_only,사업예산은 얼마인가?,300백만원(V.A.T. 포함),□ 사업예산 : 300백만원(V.A.T. 포함),1.0,500,100,0.7,budget,easy,15,3.1864094734191895,4.311302423477173,7.497711896896362,False
c500_p100,0,doc_A,text_only,입찰방식 및 계약방법은 무엇인가?,제한경쟁입찰(협상에 의한 계약),"입찰방식 및 계약방법은 ""제한경쟁입찰(협상에 의한 계약)""입니다.",1.0,500,100,0.7,procurement,easy,15,2.8067948818206787,4.613105535507202,7.419900417327881,False
c500_p100,0,doc_A,text_only,現 수산물 사이버직매장 시스템의 주요 문제점은 무엇인가?,"시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계, 보안정책 과다 적용 및 스위치 대역폭 부족, SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생","- ""現 시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계""  
- ""H/W(Server, Storage, 네트워크 장비 등), SW(OS, DBMS등)의 내용연수 경과 및 EOS(End Of Service) 상태""  
- ""신용(금융)사업 네트워크 환경을 공유함으로써 발생하는 보안정책 과다 적용 및 스위치 대역폭* 부족 문제에 대한 개선 필요""  
- ""스위치 대역폭은 1GB이며, 실가능 대역폭은 300MB 수준""",0.625,500,100,0.7,technical,medium,15,3.249882459640503,12.867825269699097,16.1177077293396,False
c500_p100,0,doc_A,text_only,기존 수산물 사이버직매장 총 사업비와 추진 단계는 어떻게 되었는가?,"총 사업비 2,996백만원(자담 50%, 국고보조 50%), 1단계('14.6월~'15.5월)와 2단계('15.6월~'15.12월)로 추진","총 사업비 : 2,996백만원(자담 50%, 국고보조 50%)
추진 단계(사업기간) : 1단계(‘14. 6월 ~ ‘15. 5월), 2단계(‘15. 6월 ~ ‘15. 12월)",0.625,500,100,0.7,budget,medium,15,3.188749313354492,8.796225547790527,11.98497486114502,False
c500_p100,0,doc_B,table_simple,국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 사업기간은?,계약체결일 ~ 2024.11.15.(금),계약체결일~ 2024.11.15.(금),1.0,500,100,0.7,schedule,easy,15,3.4244003295898438,4.8790283203125,8.303428649902344,False
c500_p100,0,doc_B,table_simple,NCIC 사업의 사업금액은 얼마인가?,"50,000,000원 (VAT 포함)","50,000,000원 (VAT포함)",1.0,500,100,0.7,budget,easy,15,3.492988109588623,4.538884401321411,8.031872510910034,False
c500_p100,0,doc_B,table_simple,NCIC 사업에서 고도화 내용으로 요구하는 항목들은 무엇인가?,"국가교육과정 관련 정보의 표준화 및 체계화, 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편, 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축, 사용자 로그인 및 관리 기능 신규 개발, 접속자 통계 기록 및 데이터 추출 기능 신규 개발","고도화 내용
1 현재 탑재되어 있는 국가교육과정 관련 정보의 표준화 및 체계화
2 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편
3 현행 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축
4 사용자 로그인 및 관리 기능 신규 개발
5 국가교육과정정보센터 접속자 통계 기록 및 데이터 추출 기능 신규 개발",0.8823529411764706,500,100,0.7,technical,medium,15,3.1352269649505615,8.021626710891724,11.156853675842285,False
c500_p100,0,doc_B,table_simple,NCIC 사업의 유지보수 내용은 무엇인가?,"웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등), 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)","ᆞ 유지보수 내용
1 웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등)
2 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)",0.9473684210526315,500,100,0.7,technical,medium,15,3.3866543769836426,5.736187696456909,9.122842073440552,False
c500_p100,0,doc_B,table_simple,NCIC 사업의 추진 목표는 무엇인가?,국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,추진 목표: 국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,1.0,500,100,0.7,general,easy,15,3.479940176010132,10.790241956710815,14.270182132720947,False
c500_p100,0,doc_B,table_simple,NCIC 사업의 관련 법규는 무엇인가?,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,1.0,500,100,0.7,compliance,hard,15,3.5299882888793945,5.02503776550293,8.555026054382324,False
c500_p100,0,doc_C,table_complex,차세대 응급의료 상황관리시스템 구축 사업의 사업예산은 얼마인가?,"금일십사억원정(￦1,400,000,000원, VAT 포함)","금일십사억원정 (₩1,400,000,000원, VAT포함)",0.5,500,100,0.7,budget,easy,15,3.5220046043395996,3.927070140838623,7.449074745178223,False
c500_p100,0,doc_C,table_complex,차세대 응급의료 상황관리시스템의 사업기간은?,계약일로부터 2024년 12월 31일까지,계약일로부터 2024년 12월 31일까지,1.0,500,100,0.7,schedule,easy,15,3.6279397010803223,7.040371656417847,10.668311357498169,False
c500_p100,0,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","- ""응급실 뺑뺑이 사건 등 병원 전 단계에서 치료 가능한 응급실 섭외 지연 문제 발생""

- ""병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역"" — 응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정

- ""중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)"" — 다수의 응급실을 전전하는 미수용 환자 발생

- ""지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연""

- ""‘12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중하나, 일선에서는 비 작동"" — 비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감 및 잦은 인사이동으로 인한 소방의 전문성 결여",0.8888888888888888,500,100,0.7,technical,medium,15,3.6272318363189697,21.923239707946777,25.550471544265747,False
c500_p100,0,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,1.0,500,100,0.7,budget,hard,15,3.27471661567688,4.535287857055664,7.810004472732544,False
c500_p100,0,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,※ ‘18년 재난응급의료상황 접수시스템 최초 구축,0.6,500,100,0.7,schedule,medium,15,4.67301082611084,4.94013237953186,9.6131432056427,False
c500_p100,0,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),제4차 응급의료기본계획(‘23.3)과 응급의료긴급대책 당정협의(‘23.5)에 따라 광역응급의료상황실 설치 결정,0.5,500,100,0.7,compliance,hard,15,3.347041606903076,7.101712465286255,10.448754072189331,False
c500_p100,0,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),사 업 비 : 470백만원 (VAT포함),1.0,500,100,0.7,budget,easy,15,3.426874876022339,5.5862579345703125,9.013132810592651,False
c500_p100,0,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,체결일로부터 5개월 이내,1.0,500,100,0.7,schedule,easy,15,3.553812026977539,7.5544517040252686,11.108263731002808,False
c500_p100,0,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","1. (배경) 1 ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하 2 IT운영센터 신축, SR 시스템 분리 3 MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재 4 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,500,100,0.7,technical,medium,15,3.8324196338653564,12.878997802734375,16.71141743659973,False
c500_p100,0,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),7. 제안안내사항,0.0,500,100,0.7,evaluation,medium,15,3.308723211288452,6.638736963272095,9.947460174560547,False
c500_p100,0,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"예약발매시스템 ISMP에서는 문서의 ""9. 기타 사항 72가. 하자담보 책임기간""의 ""가. 하자담보 책임기간""에 규정되어 있습니다.",0.5,500,100,0.7,maintenance,hard,15,4.713686466217041,10.34266471862793,15.05635118484497,False
c500_p100,0,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","◦사업수행 시 관련 보안지침 준수- 국가정보보안 기본지침(국가정보원, 2021.11.)- 국가·공공기관 용역업체 보안관리 가이드라인(국가정보원, 2020.10.)-개인정보의 안전성 확보조치 기준(개인정보보호위원회 고시 제2020-2호,2020.8.11.)- 발주사 관련 사규 (정보보안 업무규정 및 관련 지침 등)

◦본 사업은 정부가 제정·공포한 관계 제도 및 법규(지침)을 준수하여야하며, 사업기간 동안 법규가 변경될 경우 해당 법규를 준수하여야 함

◦본 사업을 수행함에 있어 준수하여야 할 물리적·관리적·기술적 보안대책 등의 보안정책을 수립하고 준수하여야 함

◦용역사업 중 또는 종료 후라도 본 사업과 관련하여 국가정보원 등관련기관으로부터 보안에 문제가 있다고 지적될 경우 반드시 해결책을제시하고 조치할 의무가 있음

◦보안대책 수립-사업 수행 계획서에 자료‧장비‧네트워크 보안대책 및 누출금지 대상정보 관리 방안 등 보안관리 세부 계획 작성-사업 수행 중에 알게 되는 내부정보에 대한 보안관리 책임을 부담하기 위해 대표자 명의 보안서약서 제출-사업수행사는 사업 착수 시 용역 계약과 별도로 비밀정보의 범위,보안 준수사항, 위반 시 손해배상 책임, 지적재산권 문제, 자료의 반환 등의내용이 포함된 비밀유지계약을 체결해야 한다.(비밀유지계약서 양식 이용)

◦발주기관은 사업수행자의 보안관리상태를 점검할 수 있으며, 보안상 필요한 모든 지시를 할 수 있음

◦본 사업 수행 중 취득한 정보는 사업종료 후에도 한국철도공사의승인 없이 외부에 유출 또는 누설하여서는 아니 됨

산출정보: 보안관리계획서, 보안서약서,인수인계대장, 반·출입 관리대장",0.3157894736842105,500,100,0.7,security,hard,15,3.4337828159332275,28.78432822227478,32.21811103820801,False
c500_p100,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","□ 소요예산 : 금 46,445,000원(부가가치세 포함)",1.0,500,100,0.7,budget,easy,15,4.326674461364746,6.675156831741333,11.001831293106079,False
c500_p100,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,계약 후 150일,1.0,500,100,0.7,schedule,easy,15,4.607776403427124,7.611904621124268,12.219681024551392,False
