config,run,doc_key,doc_type,question,ground_truth,answer,kw_v2,category,difficulty,n_retrieved,retrieval_time,generation_time,total_time,timeout
V0_hwp5txt,2,doc_C,table_complex,차세대 응급의료 상황관리시스템 구축 사업의 사업예산은 얼마인가?,"금일십사억원정(￦1,400,000,000원, VAT 포함)","금일십사억원정 (₩1,400,000,000원, VAT포함)",0.5,budget,easy,15,0.9761598110198975,5.144819021224976,6.120978832244873,False
V0_hwp5txt,2,doc_C,table_complex,차세대 응급의료 상황관리시스템의 사업기간은?,계약일로부터 2024년 12월 31일까지,계약일로부터 2024년 12월 31일까지,1.0,schedule,easy,15,0.9309275150299072,3.6728551387786865,4.603782653808594,False
V0_hwp5txt,2,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","문맥(사업명: 2024년도 차세대 응급의료 상황관리시스템 구축)에서 언급된 전원(병원간 이송) 관련 문제점은 다음과 같습니다.

- ""병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역""  
- ""응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정""  
- ""중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)""  
- ""응급실 뺑뺑이 사건 등 병원 전 단계에서 치료 가능한 응급실 섭외 지연 문제 발생""  
- ""지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연""  
- ""‘12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중하나, 일선에서는 비 작동""  
  - ""비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감""  
  - ""잦은 인사이동으로 인한 소방의 전문성 결여""",0.8888888888888888,technical,medium,15,0.9201469421386719,17.910343408584595,18.830490350723267,False
V0_hwp5txt,2,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,1.0,budget,hard,15,0.9087064266204834,5.073388576507568,5.982095003128052,False
V0_hwp5txt,2,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,※ ‘18년 재난응급의료상황 접수시스템 최초 구축,0.6,schedule,medium,15,0.921844482421875,6.860691547393799,7.782536029815674,False
V0_hwp5txt,2,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),제4차 응급의료기본계획(‘23.3)과 응급의료긴급대책 당정협의(‘23.5)에 따라 광역응급의료상황실 설치 결정,0.5,compliance,hard,15,0.9306340217590332,5.551787614822388,6.482421636581421,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),사 업 비 : 470백만원 (VAT포함),1.0,budget,easy,15,1.0560543537139893,5.576054096221924,6.632108449935913,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,체결일로부터 5개월 이내,1.0,schedule,easy,15,1.0752074718475342,6.777532577514648,7.852740049362183,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","(배경)
1. ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하
2. IT운영센터 신축, SR 시스템 분리
3. MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재
4. 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,technical,medium,15,1.0294957160949707,8.613065719604492,9.642561435699463,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),나. 제안서 평가 방법,0.5,evaluation,medium,15,1.0381734371185303,4.622986793518066,5.661160230636597,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"『예약발매시스템 개량 ISMP 용역』 문서의 ""가. 하자담보 책임기간""에 규정되어 있으며, ""하자담보 책임기간은 계약사업자는 본 사업이 종료한 날(사업에 대한 시험 및 검사를 수행하여 최종산출물을 인도한 날을 말함)로부터 1년으로 한다.""라고 명시되어 있다.",0.3333333333333333,maintenance,hard,15,1.07370924949646,13.497713804244995,14.571423053741455,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","다루는 세부 항목(주요 항목 및 사례)은 다음과 같습니다.

- 관리적 보안 (예시: 보안정책, 보안자료등급관리, 보안자료 접근관리, 백업대책 등)  
  - 사업수행사는 물리적, 관리적, 기술적 보안대책 및 ‘누출금지 대상정보’에 대한 보안관리계획을 제출해야 함.  
  - 용역사업 참여인원의 사용자계정(ID) 그룹 등록·권한 차등 부여(3.1), 불필요 시 권한 해지·계정 폐기(3.2), 비밀번호 책임자 별도기록·관리(3.3), 작업이력 로그관리 적용(3.4), 책임자의 일일 접근기록 확인(3.5) 등.

- 물리적 보안 (예시: 출입보안, 원격개발 장소 및 장비운용, 침해시 보안자료 백업 장소 운용 등)  
  - 용역사업 참여인이 업무를 수행할 장소는 외부인 출입 통제 및 시건장치 등 보관 의무.  
  - 용역사 PC 등 전산장비의 반입·반출은 보안담당관 승인 필요, 반출 시 저장자료 완전 삭제 등.

- 기술적 보안 (예시: 침입방지, 탐색, 자료보안기술, 노트북·USB 등 휴대용 저장매체, 네트워크 등)  
  - 원격개발 관련 기술적 보안(침입방지·탐색·자료보안기술 등) 제시 필요.  
  - 최신 백신 설치, OS 비밀번호·화면보호기 설정 등 적용.

- 내·외부망 접근에 대한 보안관리 (주요 조치)  
  - 용역업체 사용 전산망은 물리적 또는 방화벽 등을 활용하여 업무망과 분리 구성.  
  - 철도공사 업무망 접속은 발주기관의 승인 필요.  
  - 용역 참여자가 사용하는 PC는 인터넷 연결 금지(예외는 보안담당자 승인 후 사용).

- 자료에 대한 보안관리 (주요 조치)  
  - 제공된 내부 자료는 복사·외부반출 금지, 웹하드·P2P·클라우드·개인메일 보관 금지.  
  - 모든 산출물은 기관의 파일서버에 저장하거나 용역사업 책임자가 지정한 PC에 저장(해당 PC는 인터넷 연결 금지).  
  - 프로그램 소스코드 등 개발 산출물은 인터넷 소스코드 저장소에 저장 금지.  
  - 제공자료는 매일 퇴근 시 반납(비밀문서는 별도 관리).

- 장비·매체 관리(주요 조치)  
  - USB·외장하드 등 탈착 보조기억매체 사용 금지(필요 시 철도공사 관리 하에 사용).  
  - 블루투스 동글·무선신호기·OTG케이블 등 복사 가능한 장비 사용 금지.  
  - 용역사업 종료 시 PC 및 보조기억장치는 완전 삭제 후 반출.  
  - 非인가 통신기기나 개인 스마트폰을 이용한 테더링 등 허가되지 않은 통신망 이용 금지.

- 보안위반 시 조치  
  - 한국철도공사의 보안정책 위반 시 [별표1]의 위규처리 기준에 따른 행정조치 및 보안 위약금 부과(사업수행사 책임).",0.47368421052631576,security,hard,15,1.146421194076538,34.06988525390625,35.21630644798279,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","금 46,445,000원(부가가치세 포함)",1.0,budget,easy,15,0.8967366218566895,5.643592119216919,6.540328741073608,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,계약 후 150일,1.0,schedule,easy,15,0.8430318832397461,4.048750162124634,4.89178204536438,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선의 추진배경 및 필요성은?,"학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요, 현장교육 확대에 따라 자동화 강사파견 시스템 개발, 교육등록 체계·통계 등 현행 기능의 고도화 필요, 학습자 편의성·접근성 향상을 위한 LMS 기능개선","□ 학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요
□ 현장교육 확대에 따라 자동화 강사파견 시스템 개발
□ 교육등록 체계·통계 등 현행 기능의 고도화 필요
□ 학습자 편의성·접근성 향상을 위한 LMS(학습지원시스템) 기능개선",0.896551724137931,technical,medium,15,0.8313336372375488,6.4184300899505615,7.24976372718811,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 수요기관과 담당부서는?,수요기관은 스포츠윤리센터이며 담당부서는 정책실 교육정책팀,"수요기관 : 스포츠윤리센터
담당부서 : 스포츠윤리센터 교육정책팀",0.2,general,easy,15,0.9107203483581543,12.492621183395386,13.40334153175354,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 사업추진방식은?,제한경쟁입찰(협상에 의한 계약),제한경쟁입찰(협상에 의한 계약),1.0,procurement,medium,15,0.9026970863342285,3.4692556858062744,4.371952772140503,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,해당 정보를 찾을 수 없습니다,0.0,evaluation,hard,15,0.885246992111206,10.406739711761475,11.29198670387268,False
V1_html_basic,0,doc_A,text_only,본 사업의 사업명은 무엇인가?,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,수협중앙회 수산물 사이버직매장 재구축 ISMP 수립 용역,0.8333333333333334,general,easy,15,0.7743270397186279,5.090570449829102,5.8648974895477295,False
V1_html_basic,0,doc_A,text_only,사업기간은 어떻게 되는가?,계약일로부터 4월(120일),계약일로부터 4개월,0.5,schedule,easy,15,0.7456426620483398,8.050534725189209,8.796177387237549,False
V1_html_basic,0,doc_A,text_only,사업예산은 얼마인가?,300백만원(V.A.T. 포함),"총 사업비 : 2,996백만원(자담 50%, 국고보조 50%)",0.0,budget,easy,15,0.7320973873138428,6.383254528045654,7.115351915359497,False
V1_html_basic,0,doc_A,text_only,입찰방식 및 계약방법은 무엇인가?,제한경쟁입찰(협상에 의한 계약),제한경쟁입찰(협상에 의한 계약),1.0,procurement,easy,15,0.7846558094024658,5.130750894546509,5.915406703948975,False
V1_html_basic,0,doc_A,text_only,現 수산물 사이버직매장 시스템의 주요 문제점은 무엇인가?,"시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계, 보안정책 과다 적용 및 스위치 대역폭 부족, SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생","주요 문제점(문맥 기준)

- ""현 시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계""  
- ""H/W(Server, Storage, 네트워크 장비 등), SW(OS, DBMS 등)의 내용연수 경과 및 EOS(End Of Service) 상태""  
- ""신용(금융)사업 네트워크 환경을 공유함으로써 발생하는 보안정책 과다 적용 및 스위치 대역폭* 부족 문제"" — ""스위치 대역폭은 1GB이며, 실가능 대역폭은 300MB 수준""  
- ""SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생""  
- ""AI, Cloud 등 신기술을 접목한 저비용‧고효율 시스템 설계로 신속하고 효율적인 업무 처리 및 유연한 업무 확장이 가능하도록 개선 필요""",0.9166666666666666,technical,medium,15,0.7232491970062256,17.73729419708252,18.460543394088745,False
V1_html_basic,0,doc_A,text_only,기존 수산물 사이버직매장 총 사업비와 추진 단계는 어떻게 되었는가?,"총 사업비 2,996백만원(자담 50%, 국고보조 50%), 1단계('14.6월~'15.5월)와 2단계('15.6월~'15.12월)로 추진","기존 수산물 사이버직매장의 총 사업비는 2,996백만원(자담 50%, 국고보조 50%)이며, 추진 단계는 1단계(‘14. 6월 ~ ‘15. 5월), 2단계(‘15. 6월 ~ ‘15. 12월)였습니다.",0.625,budget,medium,15,0.8120241165161133,9.38115406036377,10.193178176879883,False
V1_html_basic,0,doc_B,table_simple,국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 사업기간은?,계약체결일 ~ 2024.11.15.(금),사업기간 : 계약체결일 ~ 2024.11.15.(금),1.0,schedule,easy,15,1.3952066898345947,5.0922532081604,6.487459897994995,False
V1_html_basic,0,doc_B,table_simple,NCIC 사업의 사업금액은 얼마인가?,"50,000,000원 (VAT 포함)","사업금액 : 50,000,000원 (VAT 포함)",1.0,budget,easy,15,0.7923996448516846,5.360992670059204,6.153392314910889,False
V1_html_basic,0,doc_B,table_simple,NCIC 사업에서 고도화 내용으로 요구하는 항목들은 무엇인가?,"국가교육과정 관련 정보의 표준화 및 체계화, 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편, 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축, 사용자 로그인 및 관리 기능 신규 개발, 접속자 통계 기록 및 데이터 추출 기능 신규 개발","고도화 내용:
1 현재 탑재되어 있는 국가교육과정 관련 정보의 표준화 및 체계화
2 사용자 편의성( UI/UX )를 고려한 웹사이트 전면 개편
3 현행 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축
4 사용자 로그인 및 관리 기능 신규 개발
5 국가교육과정정보센터 접속자 통계 기록 및 데이터 추출 기능 신규 개발",0.8529411764705882,technical,medium,15,0.7763049602508545,11.56449556350708,12.340800523757935,False
V1_html_basic,0,doc_B,table_simple,NCIC 사업의 유지보수 내용은 무엇인가?,"웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등), 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)","유지보수 내용

1 웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등)

2 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)",0.9473684210526315,technical,medium,15,0.8058862686157227,11.234743118286133,12.040629386901855,False
V1_html_basic,0,doc_B,table_simple,NCIC 사업의 추진 목표는 무엇인가?,국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,❍ 추진 목표: 국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,1.0,general,easy,15,0.7481131553649902,7.614379405975342,8.362492561340332,False
V1_html_basic,0,doc_B,table_simple,NCIC 사업의 관련 법규는 무엇인가?,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,1.0,compliance,hard,15,0.7639329433441162,4.170297384262085,4.934230327606201,False
V1_html_basic,0,doc_C,table_complex,차세대 응급의료 상황관리시스템 구축 사업의 사업예산은 얼마인가?,"금일십사억원정(￦1,400,000,000원, VAT 포함)","사업예산 : 금일십사억원정 (₩1,400,000,000원, VAT 포함)",0.5,budget,easy,15,0.7344105243682861,4.643374443054199,5.377784967422485,False
V1_html_basic,0,doc_C,table_complex,차세대 응급의료 상황관리시스템의 사업기간은?,계약일로부터 2024년 12월 31일까지,계약일로부터 2024년 12월 31일까지,1.0,schedule,easy,15,0.7854950428009033,7.783965110778809,8.569460153579712,False
V1_html_basic,0,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","- 병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역  
- 응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정  
- 중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)  
- 지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연  
- ‘12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중이나, 일선에서는 비 작동  
- 비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감 및 잦은 인사이동으로 인한 소방의 전문성 결여",0.8888888888888888,technical,medium,15,0.7423388957977295,12.930277824401855,13.672616720199585,False
V1_html_basic,0,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,예산코드 : 29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,1.0,budget,hard,15,0.7838220596313477,3.932943105697632,4.7167651653289795,False
V1_html_basic,0,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,‘18년 재난응급의료상황 접수시스템 최초 구축,0.6,schedule,medium,15,0.7388324737548828,4.758176803588867,5.49700927734375,False
V1_html_basic,0,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),근거: 제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5)에 따라 광역응급의료상황실 설치 결정.,1.0,compliance,hard,15,0.7117640972137451,7.0241379737854,7.7359020709991455,False
V1_html_basic,0,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),470 백만원 (VAT 포함),0.5,budget,easy,15,0.8258271217346191,4.381917476654053,5.207744598388672,False
V1_html_basic,0,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,사업기간 : 체결일로부터 5개월,0.6666666666666666,schedule,easy,15,0.8601012229919434,7.396518707275391,8.256619930267334,False
V1_html_basic,0,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","문맥에 따르면 추진배경은 다음과 같습니다.

- ’15 년 시스템 개선 후 ’17 년, ’20 년에 하드웨어만 개량하여 노후화와 운용 효율 저하  
- IT 운영센터 신축, SR 시스템 분리  
- MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재  
- 「제4차 철도산업발전 기본계획」 고시 (디지털 플랫폼 강화)  
  「제4차 철도산업발전 기본계획」(’22.4.)  
  □ 예·발매 시스템 디지털 플랫폼 강화  
  ◦ 카카오, 네이버 등 타 플랫폼을 활용한 열차 승차권 예매뿐만 아니라 해외 플랫폼과도 예약연동 확대  
  - 외부 음성인식 AI 서비스와도 연계하여 철도 승차권 조회 및 예매가 가능하도록 예·발매 편의 개선",0.7692307692307693,technical,medium,15,0.7569024562835693,15.984858751296997,16.741761207580566,False
V1_html_basic,0,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),"예약발매시스템 ISMP의 제안서 평가방법은 ""7. 제안안내사항"" 장에서 다루고 있다.",0.5,evaluation,medium,15,0.827329158782959,7.177947044372559,8.005276203155518,False
V1_html_basic,0,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"「9. 기타 사항」의 ""가. 하자담보 책임기간""에 규정되어 있다.",0.6666666666666666,maintenance,hard,15,0.8553085327148438,6.200418472290039,7.055727005004883,False
V1_html_basic,0,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","다음 세부 항목들이 보안 준수사항에서 다루어집니다.

- 사업 수행과정에서 취득한 자료와 정보는 사업수행 중은 물론 사업 완료 후에도 외부에 유출 금지(사업종료시 용역사업 담당 또는 보안담당 입회하에 완전 폐기 또는 반납).  
- 제안사(용역사)는 문서, 인원, 장비 등에 대해 물리적·관리적·기술적 보안대책 및 ‘누출금지 대상정보’ 관리 실시.  
- 사업수행 시 관련 보안지침 준수:
  - 국가정보보안 기본지침(국가정보원, 2021.11.)  
  - 국가·공공기관 용역업체 보안관리 가이드라인(국가정보원, 2020.10.)  
  - 개인정보의 안전성 확보조치 기준(개인정보보호위원회 고시 제2020-2호, 2020.8.11.)  
  - 발주사 관련 사규 (정보보안 업무규정 및 관련 지침 등)
- 물리적·관리적·기술적 보안대책 수립 및 준수(보안정책 수립, 보안대책 이행 등).  
- 보안대책 수립 세부사항:
  - 사업 수행 계획서에 자료·장비·네트워크 보안대책 및 누출금지 대상정보 관리 방안 등 보안관리 세부 계획 작성.  
  - 대표자 명의 보안서약서 제출.  
  - 비밀유지계약 체결(비밀정보의 범위, 보안 준수사항, 위반 시 손해배상 책임, 지적재산권 문제, 자료의 반환 등).
- 원격개발에 따른 구체적 원격보안 관리대책(관리적, 물리적, 기술적) 제시:
  - 관리적 보안: 보안정책, 보안자료등급관리, 보안자료 접근관리, 백업대책 등.  
  - 물리적 보안: 출입보안, 원격개발 장소 및 장비운용, 침해시 보안자료 백업 장소 운용 등.  
  - 기술적 보안: 침입방지, 탐색, 자료보안기술, 노트북·USB 등 휴대용 저장매체, 네트워크 등.
- 원격지 개발에 따른 구체적인 원격지 보안관리대책(시건장치, 출입통제 등) 실시.  
- 원격개발 관련 구체 항목:
  1. 프로젝트 사무실, 중요장비 설치장소에 대한 출입보안  
  2. 개인소유 PC 및 보조기억장치 반입·반출 통제  
  3. 생성문서는 별도 잠금장치가 된 곳에 보관하며, 안전한 방법에 따라 폐기  
  4. 문서의 보안등급 부여 및 차별화 된 권한관리 수행 등
- 발주기관(한국철도공사)은 사업수행자의 보안관리상태를 점검할 수 있으며, 보안상 필요한 모든 지시를 할 수 있고, 본 사업 수행 중 취득한 정보는 사업종료 후에도 한국철도공사의 승인 없이 외부에 유출 또는 누설 금지.",0.3157894736842105,security,hard,15,0.7748491764068604,37.25340747833252,38.02825665473938,False
V1_html_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","금 46,445,000원 (부가가치세 포함)",0.5,budget,easy,15,0.7632129192352295,3.0598952770233154,3.823108196258545,False
V1_html_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,계약 후 150일,1.0,schedule,easy,15,0.7072770595550537,4.343475580215454,5.050752639770508,False
V1_html_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선의 추진배경 및 필요성은?,"학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요, 현장교육 확대에 따라 자동화 강사파견 시스템 개발, 교육등록 체계·통계 등 현행 기능의 고도화 필요, 학습자 편의성·접근성 향상을 위한 LMS 기능개선","스포츠윤리센터 LMS(학습지원시스템) 기능개선의 추진배경 및 필요성은:
- 학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요
- 현장교육 확대에 따라 자동화 강사파견 시스템 개발
- 교육등록 체계·통계 등 현행 기능의 고도화 필요
- 학습자 편의성·접근성 향상을 위한 LMS(학습지원시스템) 기능개선",0.896551724137931,technical,medium,15,0.7516977787017822,8.65906286239624,9.410760641098022,False
V1_html_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 수요기관과 담당부서는?,수요기관은 스포츠윤리센터이며 담당부서는 정책실 교육정책팀,"수요기관: 스포츠윤리센터
담당부서: 정책실 (교육정책팀)",0.4,general,easy,15,0.7996025085449219,6.316613435745239,7.116215944290161,False
V1_html_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 사업추진방식은?,제한경쟁입찰(협상에 의한 계약),제한경쟁입찰(협상에 의한 계약),1.0,procurement,medium,15,0.7603614330291748,3.2778310775756836,4.038192510604858,False
V1_html_basic,0,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,"""VII. 제안서 평가방법""에서 다루며, ""제안서 평가방식""과 ""제안서 기술 평가 기준""은 47쪽에 있습니다.",0.5,evaluation,hard,15,0.7216334342956543,12.319456100463867,13.041089534759521,False
V1_html_basic,1,doc_A,text_only,본 사업의 사업명은 무엇인가?,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,수협중앙회 수산물 사이버직매장 재구축 ISMP 수립 용역,0.8333333333333334,general,easy,15,0.8664276599884033,6.331271409988403,7.197699069976807,False
V1_html_basic,1,doc_A,text_only,사업기간은 어떻게 되는가?,계약일로부터 4월(120일),□ 사업기간 : 계약일로부터 4개월,0.5,schedule,easy,15,0.7667064666748047,7.399460315704346,8.16616678237915,False
V1_html_basic,1,doc_A,text_only,사업예산은 얼마인가?,300백만원(V.A.T. 포함),"총 사업비 : 2,996백만원(자담 50%, 국고보조 50%)",0.0,budget,easy,15,0.7094624042510986,5.5900280475616455,6.299490451812744,False
V1_html_basic,1,doc_A,text_only,입찰방식 및 계약방법은 무엇인가?,제한경쟁입찰(협상에 의한 계약),입찰방식 및 계약방법: 제한경쟁입찰(협상에 의한 계약),1.0,procurement,easy,15,0.8217997550964355,5.6930601596832275,6.514859914779663,False
